"CrossingID","StateName","Latitude","Longitude"
"874416D","NC","34.8900610","-76.9040020"
"874417K","NC","34.8906400","-76.9034290"
"874418S","NC","34.8941061","-76.8991378"
"874419Y","NC","34.8946644","-76.8983615"
"874420T","NC","34.8951018","-76.8978126"
"874421A","NC","34.8968551","-76.8956717"
"874422G","NC","34.8986133","-76.8935190"
"874423N","NC","34.8860898","-76.9039103"
"874424V","NC","34.8877613","-76.9019374"
"874425C","NC","34.8900735","-76.8995273"
"874426J","NC","34.9063640","-76.8949290"
"874427R","NC","34.9073569","-76.8961164"
"874428X","NC","34.9070724","-76.8961490"
"874429E","NC","34.8969929","-76.8967510"
"874430Y","NC","34.8987866","-76.8946042"
"874431F","NC","34.9010874","-76.8925345"
"874432M","NC","34.9041636","-76.8927412"
"874433U","NC","34.9047391","-76.8930698"
"874434B","NC","34.9057071","-76.8941435"
"874435H","NC","34.9178516","-76.9406784"
"875045Y","NC","34.108516","-78.038784"
"875046F","NC","34.110666","-78.038673"
"875047M","NC","34.126259","-78.037862"
"875048U","NC","34.199583","-78.056751"
"875049B","NC","34.203718","-78.058926"
"875050V","NC","34.052796","-78.039197"
"876719U","NC","36.0904061","-080.2302822"
"876720N","NC","36.081992","-080.229931"
"876721V","NC","36.07781","-80.22829"
"876722C","NC","36.0708557","-080.2278733"
"876723J","NC","36.0688689","-080.2277991"
"876724R","NC","36.0901990","-80.2304000"
"876725X","NC","36.0623288","-080.2292721"
"876726E","NC","36.061702","-80.229413"
"876728T","NC","36.053190","-80.231365"
"876729A","NC","36.047815","-80.232574"
"876730U","NC","36.0623167","-080.2292833"
"876731B","NC","36.0818630","-80.2420350"
"876732H","NC","36.0901990","-80.2470020"
"876733P","NC","36.1069980","-80.2511980"
"876734W","NC","36.0818670","-80.2420350"
"876735D","NC","36.0818670","-80.2420350"
"876736K","NC","36.0871010","-80.2440030"
"876737S","NC","36.0818630","-80.2420350"
"876738Y","NC","36.0817990","-80.2419970"
"876739F","NC","36.1069980","-80.2511980"
"876740A","NC","36.0782010","-80.2407000"
"876741G","NC","36.0818670","-80.2420350"
"876742N","NC","36.0723000","-80.2367020"
"876743V","NC","36.0818630","-80.2420270"
"876744C","NC","36.0716020","-80.2340010"
"876745J","NC","36.0712010","-80.2314990"
"876746R","NC","36.0708010","-80.2289960"
"876747X","NC","36.0818670","-80.2420350"
"876748E","NC","36.0708010","-80.2289960"
"900100P","NC","34.720243","-76.700437"
"900101W","NC","34.720093","-76.697951"
"900102D","NC","34.720338","-76.683871"
"900103K","NC","34.721345","-76.682695"
"900104S","NC","34.717067","-76.688144"
"900105Y","NC","34.721382","-76.683296"
"900106F","NC","34.722165","-76.673736"
"900107M","NC","34.7208560","-76.6666030"
"900108U","NC","34.7202420","-76.6653140"
"900109B","NC","34.7195010","-76.6638950"
"900110V","NC","34.7189290","-76.6627880"
"900112J","NC","34.7183570","-76.6616900"
"900113R","NC","34.7178390","-76.6600320"
"900114X","NC","34.7170490","-76.6591640"
"900115E","NC","34.7165190","-76.6574870"
"900116L","NC","34.7161670","-76.6574710"
"900117T","NC","34.7156640","-76.6555790"
"900118A","NC","34.7146220","-76.6467360"
"900120B","NC","34.7165320","-76.6556070"
"900121H","NC","34.7176890","-76.6546770"
"900122P","NC","34.7188420","-76.6535840"
"900123W","NC","34.7255810","-76.6574800"
"900124D","NC","34.7200630","-076.6537140"
"900125K","NC","34.7195010","-76.6638950"
"900126S","NC","34.7262860","-76.6620660"
"900487W","NC","35.9108344","-82.0668319"
"900488D","NC","36.0793430","-82.3477390"
"902736G","NC","35.4798760","-79.1803000"
"902737N","NC","33.945853","-78.000772"
"902738V","NC","33.970966","-78.013592"
"902739C","NC","35.869852","-80.071129"
"902740W","NC","33.9471510","-78.0110250"
"902741D","NC","33.9526790","-78.0211290"
"902742K","NC","35.539116","-82.844814"
"902743S","NC","35.338584","-79.773259"
"902744Y","NC","35.794576","-80.921794"
"902745F","NC","35.8826370","-80.0819880"
"902746M","NC","35.935513","-80.235929"
"902747U","NC","33.986230","-078.019699"
"902748B","NC","35.390016","-80.174267"
"902749H","NC","35.38702","-80.17792"
"902751J","NC","34.220686","-77.946986"
"902753X","NC","34.2162640","-77.9477960"
"902754E","NC","34.1784370","-77.9513450"
"902756T","NC","34.2215210","-77.9475310"
"902757A","NC","34.297763","-79.041908"
"902758G","NC","35.154053","-78.971530"
"902759N","NC","35.153915","-78.975714"
"902760H","NC","35.153478","-78.976809"
"902761P","NC","35.153096","-78.980526"
"902762W","NC","35.153812","-78.978803"
"902763D","NC","35.152545","-78.979027"
"902764K","NC","35.153667","-78.983170"
"902765S","NC","35.154139","-78.985301"
"902766Y","NC","34.186407","-77.951230"
"902767F","NC","35.155159","-78.985201"
"902768M","NC","35.155009","-78.985909"
"902769U","NC","35.157866","-78.987524"
"902770N","NC","36.0350921","-080.2276880"
"902771V","NC","35.158766","-78.994304"
"902772C","NC","35.158214","-78.997233"
"902775X","NC","35.157103","-79.000056"
"902776E","NC","35.156673","-79.000258"
"902778T","NC","35.159357","-79.001281"
"902779A","NC","35.161069","-79.001801"
"902780U","NC","35.166593","-79.005123"
"902781B","NC","35.168245","-79.006750"
"902782H","NC","35.168775","-79.007273"
"902784W","NC","35.131625","-78.974910"
"902785D","NC","35.122576","-78.970399"
"902786K","NC","35.118537","-78.967598"
"902792N","NC","35.40981690","-79.78548630"
"902793V","NC","35.330505","-79.76602190"
"902794C","NC","35.328970","-79.764930"
"902795J","NC","35.21925810","-79.52747560"
"902796R","NC","35.20475990","-79.51321480"
"902797X","NC","35.202762","-79.51034880"
"902798E","NC","35.20155820","-79.50910830"
"902799L","NC","35.19505150","-79.50167270"
"902800D","NC","35.19442660","-79.50059560"
"902801K","NC","35.19360960","-79.49918390"
"902802S","NC","35.15952550","-79.47132530"
"902804F","NC","35.14112810","-79.44702890"
"902805M","NC","35.140906","-79.44638180"
"902806U","NC","35.13905620","-79.44124390"
"902807B","NC","34.1811190","-77.9508690"
"902808H","NC","34.1935650","-77.9482540"
"902809P","NC","34.1906450","-77.9488880"
"902810J","NC","35.092613","-79.373947"
"902811R","NC","35.37248740","-83.24486330"
"902812X","NC","35.367362","-83.259449"
"902813E","NC","35.38361270","-83.29121530"
"902814L","NC","35.404113","-83.294384"
"902815T","NC","35.40313850","-83.31043990"
"902816A","NC","35.389623","-83.493296"
"902817G","NC","35.39085150","-83.55479990"
"902818N","NC","35.39074260","-83.56202170"
"902820P","NC","35.334772","-83.624589"
"902821W","NC","35.22840340","-83.73372760"
"902823K","NC","35.218759","-83.750900"
"902824S","NC","35.21725590","-83.76691590"
"902825Y","NC","35.21066810","-83.78007010"
"902826F","NC","35.200834","-83.802626"
"902827M","NC","35.202099","-83.82563770"
"902828U","NC","36.5344440","-076.1836360"
"902831C","NC","35.82763","-80.09556"
"902833R","NC","36.0286154","-80.2318326"
"902966H","NC","35.153597","-78.985173"
"904184B","NC","36.3966606","-79.6313448"
"904185H","NC","36.3548360","-79.6572460"
"904186P","NC","36.3548360","-79.6572460"
"904205S","NC","36.104769","-80.252069"
"904206Y","NC","35.9060596","-80.5073992"
"904207F","NC","35.9142492","-80.5008725"
"904208M","NC","35.8289293","-80.582268"
"904209U","NC","35.724431","-80.6432371"
"904210N","NC","35.7141747","-80.6457602"
"904211V","NC","35.692696","-80.673702"
"904212C","NC","35.6830469","-80.6852919"
"904213J","NC","35.6507624","-80.7592122"
"904214R","NC","35.2270870","-80.8431260"
"904215X","NC","35.2937530","-80.7975710"
"904231G","NC","35.7222220","-80.3915450"
"904244H","NC","35.7497153","-80.7440224"
"904246W","NC","35.5841260","-82.4602990"
"904365F","NC","35.219559","-82.322617"
"904366M","NC","35.209051","-82.239383"
"904370C","NC","35.486803","-80.860074"
"904372R","NC","35.6776061","-82.0662489"
"904401Y","NC","35.736971","-77.957459"
"904402F","NC","35.738324","-77.963471"
"904403M","NC","35.742388","-77.981538"
"904404U","NC","35.750484","-78.017532"
"904405B","NC","35.801451","-78.244169"
"904406H","NC","35.7876520","-78.4805560"
"904407P","NC","35.807281","-78.617678"
"904408W","NC","35.8046710","-78.6238970"
"904410X","NC","35.6103527","-78.7247134"
"904411E","NC","35.1865598","-78.8044778"
"904412L","NC","35.131856","-78.862134"
"904414A","NC","35.7915400","-78.7811170"
"904415G","NC","35.7915789","-78.757113"
"904419J","NC","35.09428990","-78.86630140"
"904420D","NC","35.13478220","-78.86201130"
"904421K","NC","35.792374","-78.763771"
"904423Y","NC","35.7915400","-78.7811170"
"904424F","NC","36.1212611","-78.7671583"
"904426U","NC","36.335824","-78.5924581"
"904427B","NC","35.794188","-78.706096"
"904436A","NC","35.8111848","-078.8250517"
"904437G","NC","35.9787257","-78.8661247"
"904461H","NC","36.5405847","-79.4779348"
"904463W","NC","36.540785","-79.508028"
"904468F","NC","35.4360185","-080.1739147"
"904469M","NC","35.4285681","-080.1931655"
"904470G","NC","35.2787280","-81.1860960"
"904498X","NC","36.0764448","-79.8952573"
"904501D","NC","35.789078","-78.783237"
"904533J","NC","35.2270870","-80.8431260"
"904553V","NC","35.6002340","-077.4031130"
"904575V","NC","35.735384","-77.950434"
"904584U","NC","35.7902100","-078.7750700"
"904585B","NC","35.7895336","-78.7468767"
"904587P","NC","35.7952200","-078.6949800"
"904591E","NC","35.7811040","-078.6597830"
"904592L","NC","35.7590006","-78.6350668"
"904593T","NC","35.7539762","-78.6339722"
"904595G","NC","35.7525818","-78.6340466"
"904596N","NC","35.7310089","-78.6310745"
"904602P","NC","35.7766063","-80.2988224"
"904646P","NC","35.7173306","-81.4145597"
"904648D","NC","35.7685231","-80.31214"
"904681D","NC","35.253242","-81.181535"
"904700F","NC","35.733323","-80.343031"
"904743Y","NC","35.2923510","-81.5356460"
"904744F","NC","35.4998790","-79.2011400"
"904745M","NC","35.5568420","-79.2378380"
"904746U","NC","35.8959840","-82.8302530"
"904747B","NC","36.1159089","-80.0630494"
"904748H","NC","35.601136","-77.392501"
"904749P","NC","35.587007","-76.871007"
"904750J","NC","35.5113109","-77.0738252"
"904752X","NC","35.534129","-77.142472"
"904753E","NC","35.545658","-77.162463"
"904754L","NC","35.559992","-77.181625"
"904755T","NC","35.589267","-77.518584"
"904756A","NC","35.588842","-77.521216"
"904757G","NC","35.5892849","-80.4274443"
"904758N","NC","35.9372133","-79.7419183"
"904759V","NC","36.0645240","-79.7910240"
"904760P","NC","36.0645240","-79.7910240"
"904761W","NC","36.0645240","-79.7910240"
"904762D","NC","36.0801537","-79.8008566"
"904763K","NC","35.5487745","-79.105506"
"904765Y","NC","35.5509423","-79.2176428"
"904766F","NC","35.52682","-79.152242"
"904767M","NC","35.5644101","-79.0664105"
"904768U","NC","35.9027962","-79.6375182"
"904769B","NC","35.9132502","-79.685236"
"904770V","NC","35.8821022","-79.579118"
"904771C","NC","35.8220827","-79.5605529"
"904772J","NC","36.3073845","-80.0760989"
"904773R","NC","36.4252987","-79.9544296"
"904774X","NC","35.2542810","-82.7001240"
"904775E","NC","35.2542810","-82.7001240"
"904776L","NC","35.2542250","-82.7068920"
"904778A","NC","35.2542810","-82.7001240"
"904779G","NC","35.340390","-82.546917"
"904780B","NC","35.3187280","-82.4609530"
"904781H","NC","35.3740890","-083.2321290"
"904782P","NC","35.4003550","-083.1795560"
"904783W","NC","35.3920040","-83.2012870"
"904784D","NC","35.4020310","-083.1168950"
"904785K","NC","35.5074900","-82.9731190"
"904786S","NC","35.5048030","-082.9740340"
"904787Y","NC","35.5365560","-082.8723340"
"904788F","NC","35.5381390","-082.7821470"
"904789M","NC","35.5571685","-082.6394404"
"904892A","NC","35.2661820","-81.5430200"
"908525F","NC","35.1228880","-80.7255290"
"908526M","NC","35.1420930","-080.7331350"
"908530C","NC","35.2377539","-80.8421405"
"908531J","NC","35.2515250","-80.8607190"
"908561B","NC","35.9066801","-78.8924902"
"908571G","NC","34.9464660","-78.0742690"
"908628F","NC","35.831217","-77.056865"
"908637E","NC","35.0021215","-80.1644332"
"908648S","NC","34.9996860","-78.1028750"
"908649Y","NC","35.8254990","-78.6123459"
"910577X","NC","35.5647327","-79.2947707"
"910582U","NC","35.2911142","-80.7987667"
"910583B","NC","35.2022170","-81.5324310"
"910584H","NC","35.2221980","-80.9005970"
"910585P","NC","35.2639050","-81.1781920"
"910586W","NC","35.513841","-80.3276835"
"910587D","NC","36.5304229","-79.6751772"
"910588K","NC","35.7516680","-081.3685840"
"910589S","NC","36.0927350","-79.8146740"
"910590L","NC","35.2961770","-80.7989350"
"910591T","NC","35.7785086","-79.8173307"
"910592A","NC","35.8192940","-78.2791670"
"910595V","NC","35.2430920","-80.8353880"
"910596C","NC","35.137734","-80.876787"
"910597J","NC","35.7193849","-81.8028715"
"910598R","NC","36.1473978","-80.2626496"
"910599X","NC","35.9018117","-80.5435045"
"910602D","NC","36.063478","-80.31043"
"910603K","NC","36.0691254","-80.3042626"
"910606F","NC","35.7758206","-80.8835937"
"910607M","NC","35.750448","-80.9484953"
"910608U","NC","35.6908096","-81.1956348"
"910609B","NC","35.6840130","-82.0092740"
"910610V","NC","35.6840130","-82.0092740"
"910612J","NC","35.5747020","-82.4819210"
"910613R","NC","35.5649990","-82.5026020"
"910614X","NC","35.7506940","-80.3178310"
"910615E","NC","35.7562520","-80.2780080"
"910617T","NC","35.2760282","-80.8095404"
"910618A","NC","35.2783256","-80.8077218"
"910619G","NC","35.5992618","-82.3810295"
"910620B","NC","35.7562520","-80.2780080"
"910621H","NC","35.6541947","-82.1281453"
"910623W","NC","35.7246450","-81.4216790"
"910625K","NC","35.600945","-82.554015"
"910626S","NC","35.839548","-82.754028"
"914730A","NC","35.1610173","-77.0382371"
"914731G","NC","35.1629468","-77.0391135"
"914732N","NC","36.1598778","-80.2961924"
"914734C","NC","35.2248015","-81.0193474"
"914735J","NC","35.2142394","-81.0153787"
"914736R","NC","35.2133905","-81.014875"
"914737X","NC","35.2098783","-81.0134183"
"914738E","NC","35.2059435","-81.0122949"
"914838J","NC","36.277835","-80.341612"
"915033S","NC","35.8707531","-81.9534671"
"915061V","NC","35.3109363","-81.5911731"
"915108N","NC","34.2606170","-077.9280970"
"915109V","NC","34.254752","-77.942273"
"915159Y","NC","34.9805495","-80.5801511"
"915161A","NC","35.3146947","-080.1800703"
"915258W","NC","36.0053810","-78.4802770"
"915259D","NC","35.8985000","-78.5684140"
"915261E","NC","35.7326520","-78.8502860"
"915262L","NC","35.741371","-78.848464"
"915268C","NC","35.42586710","-77.98375220"
"915454D","NC","35.1571020","-78.9605800"
"915455K","NC","35.0717250","-78.8705190"
"915856K","NC","36.0291421","-79.7796803"
"915967C","NC","35.5078135","-80.3286018"
"915968J","NC","35.507541","-80.328937"
"915972Y","NC","35.2596095","-80.820848"
"915998B","NC","35.0500326","-77.0162876"
"916922Y","NC","34.7371878","-76.7936452"
"916934T","NC","36.0097635","-78.8412089"
"916944Y","NC","35.642269","-80.468437"
"916958G","NC","35.1107668","-80.9051876"
"917025G","NC","35.874355","-80.560471"
"917037B","NC","35.3132473","-80.6836533"
"918068D","NC","36.430378","-77.604159"
"918074G","NC","36.4270960","-77.5955330"
"918075N","NC","36.4270960","-77.5955330"
"918093L","NC","35.1912870","-81.8452850"
"918099C","NC","35.8161150","-77.3152380"
"918100U","NC","35.815052","-77.314363"
"918101B","NC","35.6451947","-77.3621434"
"918102H","NC","35.6452532","-77.3609037"
"918109F","NC","35.774064","-80.260864"
"918112N","NC","35.742218","-80.261037"
"918113V","NC","35.738944","-80.261612"
"918114C","NC","35.725241","-80.264262"
"918115J","NC","35.717338","-80.265787"
"918116R","NC","35.702825","-80.266657"
"918117X","NC","35.46895","-80.13752"
"918119L","NC","35.77731","-80.11932"
"918125P","NC","35.2751945","-080.9301530"
"918126W","NC","35.2816556","-080.9232919"
"918139X","NC","35.2224543","-78.0434500"
"918154A","NC","36.0130860","-82.2684920"
"918155G","NC","35.9997970","-82.1946750"
"918164F","NC","34.2595550","-78.0847550"
"918165M","NC","35.304775","-81.723959"
"918166U","NC","35.2476061","-80.8794796"
"918213A","NC","34.2903130","-77.9729460"
"918214G","NC","34.294290","-77.975616"
"918215N","NC","34.2544640","-78.0537330"
"918216V","NC","34.7645930","-79.3703730"
"918217C","NC","34.7460733","-79.3711769"
"918218J","NC","34.7463817","-79.3704586"
"918219R","NC","34.7479170","-79.3696140"
"918341H","NC","35.8784223","-78.5873195"
"918351N","NC","35.8786224","-78.5870754"
"918589U","NC","35.8093510","-77.3662620"
"918593J","NC","34.3478470","-78.2156470"
"918605B","NC","35.0726530","-78.8921200"
"918618C","NC","34.2497720","-77.9235000"
"919993F","NC","36.4766507","-76.1290373"
"921650Y","NC","36.298603","-76.248835"
"921723G","NC","35.3343244","-80.6146117"
"921753Y","NC","35.695349","-77.890785"
"921755M","NC","35.884816","-81.527855"
"922866H","NC","35.0585720","-80.6439690"
"925205A","NC","35.3696280","-076.7728000"
"925211D","NC","36.1304943","-80.1264728"
"925223X","NC","35.3924567","-77.9914334"
"925352M","NC","35.3426800","-082.4706100"
"925368J","NC","35.4675770","-083.0075810"
"925381X","NC","35.7376808","-81.3093488"
"925455M","NC","35.1887133","-80.9042169"
"925456U","NC","35.1881189","-80.902209"
"925457B","NC","35.1025979","-80.8826166"
"925474S","NC","36.2960344","-78.6140385"
"925477M","NC","35.5426200","-082.6839410"
"925479B","NC","35.4812056","-80.8575212"
"925483R","NC","35.165549","-80.880546"
"925484X","NC","35.107132","-80.882724"
"925601R","NC","35.1130404","-80.9075484"
"926157R","NC","34.287704","-77.971230"
"926179R","NC","34.915398","-79.670494"
"926197N","NC","34.28661110","-77.970575"
"926229S","NC","34.28690830","-77.97079440"
"926238R","NC","34.2868111","-77.9706722"
"926247P","NC","35.81373320","-78.87150010"
"927365V","NC","35.4745780","-79.1654150"
"927366C","NC","35.4614560","-79.1463070"
"927367J","NC","35.4596560","-79.1498610"
"927703R","NC","35.8438421","-78.8811909"
"927710B","NC","34.28367010","-77.973576"
"927724J","NC","35.873518","-78.888875"
"927738S","NC","35.6457170","-77.3538500"
"928051C","NC","35.046831","-78.882709"
"928052J","NC","35.047289","-78.882461"
"928053R","NC","35.047845","-78.882177"
"928054X","NC","35.049491","-78.881404"
"928055E","NC","35.040412","-78.899469"
"928057T","NC","35.058245","-78.962297"
"928058A","NC","35.059034","-78.965319"
"928062P","NC","34.9780882","-079.0770575"
"928063W","NC","34.973661","-79.083276"
"928064D","NC","34.970299","-79.095251"
"928065K","NC","34.961649","-79.118317"
"928066S","NC","34.958352","-79.120879"
"928067Y","NC","34.946489","-79.129534"
"928068F","NC","34.944008","-79.131988"
"928069M","NC","34.932762","-79.156983"
"928070G","NC","34.943394","-79.167178"
"928071N","NC","34.948266","-79.171988"
"928072V","NC","34.953931","-79.179811"
"928073C","NC","34.995591","-79.273437"
"928074J","NC","35.043556","-79.335947"
"928075R","NC","35.045388","-79.337436"
"928076X","NC","35.050799","-79.340383"
"928077E","NC","35.093991","-79.376618"
"928078L","NC","35.133072","-79.420051"
"928079T","NC","35.794791","-78.640018"
"928080M","NC","34.2241860","-77.9232790"
"928655G","NC","35.2279857","-80.8248572"
"929536B","NC","35.6874585","-81.1984815"
"929542E","NC","35.3319790","-082.4652900"
"929585X","NC","35.258045","-81.179139"
"929618H","NC","35.6524546","-82.6024137"
"929634S","NC","36.0649365","-79.8707393"
"929635Y","NC","35.8102763","-79.8350911"
"929636F","NC","35.8195683","-79.8493825"
"929637M","NC","35.831601","-79.8666154"
"929638U","NC","35.6820362","-79.817959"
"929639B","NC","35.8385567","-79.8841245"
"929640V","NC","35.4321912","-80.216035"
"929641C","NC","35.4761172","-80.2743338"
"929642J","NC","35.5712001","-80.4238001"
"929643R","NC","35.5732167","-80.4230936"
"929644X","NC","35.5739702","-80.4228751"
"929654D","NC","35.114378","-80.939397"
"929900L","NC","36.029979","-78.962751"
"929901T","NC","35.6995649","-78.579615"
"929914U","NC","36.0897465","-79.6911883"
"929915B","NC","36.0754021","-79.9159624"
"929916H","NC","36.0753771","-79.9156606"
"929983C","NC","35.3959940","-082.5025650"
"929984J","NC","35.3375353","-80.612684"
"930615J","NC","35.22446080","-79.53807370"
"930616R","NC","35.193740","-79.499340"
"930617X","NC","35.5480756","-079.3146568"
"930618E","NC","35.50904180","-79.36309890"
"930619L","NC","35.41733320","-79.70419170"
"930620F","NC","35.40434110","-79.76901110"
"930621M","NC","35.3367850","-079.9449990"
"930622U","NC","35.253965","-79.979868"
"930623B","NC","35.249895","-79.980616"
"930624H","NC","35.2231101","-80.2993796"
"930625P","NC","35.222226","-80.321373"
"930626W","NC","35.231932","-80.429291"
"930627D","NC","35.231612","-80.430082"
"930628K","NC","35.227970","-80.511703"
"930629S","NC","35.22866120","-80.515871"
"930630L","NC","35.2370370","-080.5634910"
"930631T","NC","35.2190281","-80.6487362"
"930632A","NC","35.216290","-080.6538000"
"930633G","NC","35.248076","-80.802014"
"930634N","NC","35.133551","-79.421888"
"930635V","NC","35.0998253","-79.3847525"
"930636C","NC","35.011881","-79.310138"
"930637J","NC","35.0205540","-079.0407730"
"930638R","NC","35.029196","-79.032766"
"930640S","NC","35.0333942","-79.0311506"
"930641Y","NC","35.046028","-78.940223"
"930642F","NC","35.041129","-78.890264"
"930643M","NC","35.547316","-76.631851"
"930644U","NC","35.546942","-76.631397"
"930645B","NC","35.541785","-76.625229"
"930646H","NC","35.540941","-76.624420"
"930647P","NC","35.717079","-76.821929"
"930648W","NC","35.669005","-77.873177"
"930649D","NC","35.722411","-77.920258"
"930650X","NC","35.747715","-78.005202"
"930651E","NC","35.751823","-78.023439"
"930652L","NC","35.766149","-78.080301"
"930653T","NC","35.781744","-78.512031"
"930654A","NC","35.773493","-78.542928"
"930655G","NC","35.774696","-78.548142"
"930656N","NC","35.783143","-78.573429"
"930657V","NC","35.4284400","-080.1933300"
"930658C","NC","35.4397000","-080.1696300"
"930659J","NC","35.4331730","-080.1132600"
"930660D","NC","35.4229356","-080.1129939"
"930661K","NC","35.817747","-80.956783"
"930662S","NC","35.817834","-80.983749"
"930663Y","NC","36.4804080","-076.1313730"
"930667B","NC","35.159295","-78.991778"
"930668H","NC","34.2078580","-77.9505350"
"930669P","NC","34.1848530","-77.9514840"
"930670J","NC","35.3719029","-83.2454968"
"930671R","NC","35.368431","-83.252121"
"930672X","NC","35.370048","-83.263157"
"930673E","NC","35.42175050","-83.47440040"
"930674L","NC","35.39007850","-83.507171"
"930675T","NC","35.204838","-83.811265"
"930677G","NC","35.440832","-83.373114"
"930679V","NC","35.348780","-83.579109"
"930680P","NC","35.276103","-77.637091"
"930681W","NC","35.293187","-77.639517"
"930682D","NC","35.308756","-77.628206"
"930683K","NC","35.311592","-77.622727"
"930684S","NC","35.313311","-77.617541"
"930685Y","NC","35.314754","-77.615553"
"930686F","NC","35.320969","-77.608025"
"930687M","NC","35.326512","-77.604105"
"930688U","NC","35.328026","-77.605144"
"930689B","NC","35.332453","-77.600446"
"930690V","NC","35.2684977","-79.9747528"
"930691C","NC","35.192389","-79.494804"
"930692J","NC","35.747684","-81.365285"
"930693R","NC","35.761741","-81.407868"
"930694X","NC","35.8085480","-081.4512790"
"930695E","NC","35.8393460","-081.4904860"
"930696L","NC","35.840256","-81.490661"
"930697T","NC","35.8532790","-081.4990530"
"930698A","NC","35.8603410","-081.5058980"
"930699G","NC","35.8606080","-081.5061360"
"930700Y","NC","35.8608160","-081.5063040"
"930701F","NC","35.8651870","-081.5085720"
"930702M","NC","35.8680190","-081.5096810"
"930703U","NC","35.8685020","-081.5113130"
"930704B","NC","35.8711760","-081.5136650"
"930705H","NC","35.8719710","-081.5148310"
"930706P","NC","35.8844630","-081.5271910"
"930707W","NC","35.8842270","-081.5274130"
"930708D","NC","34.2178080","-77.9477620"
"930709K","NC","34.1816880","-77.9510500"
"930710E","NC","35.817585","-80.956428"
"930713A","NC","35.2772690","-081.1207680"
"930714G","NC","35.256273","-81.043087"
"930715N","NC","35.2547050","-81.0428840"
"930716V","NC","35.2538570","-81.0427760"
"930717C","NC","35.2500810","-81.0419150"
"930718J","NC","36.243241","-80.296595"
"930719R","NC","34.8771190","-079.3704500"
"930720K","NC","34.9713140","-079.2298110"
"930721S","NC","34.9129340","-079.2976670"
"930722Y","NC","34.9011450","-079.3174950"
"930723F","NC","34.8998250","-079.3195720"
"930725U","NC","34.8857780","-079.3971720"
"930726B","NC","34.8781800","-079.4111230"
"930727H","NC","34.8721300","-079.4175390"
"930728P","NC","34.7561470","-079.4364110"
"930729W","NC","34.7558680","-079.4161760"
"930730R","NC","34.7540140","-079.4089460"
"930731X","NC","35.333021","-81.062717"
"930732E","NC","35.563726","-76.642746"
"930733L","NC","34.3224584","-78.7626650"
"930734T","NC","34.3224430","-78.7559014"
"930735A","NC","34.3224439","-78.7549485"
"930736G","NC","34.3224302","-78.7508429"
"930737N","NC","34.3224325","-78.7497840"
"930738V","NC","34.3224228","-78.7451625"
"930739C","NC","34.3222980","-78.6956125"
"930740W","NC","34.3224129","-78.8511173"
"930741D","NC","34.3024078","-79.0480322"
"930742K","NC","34.3223547","-78.8767962"
"930743S","NC","34.2510555","-78.8395489"
"930744Y","NC","34.2043690","-78.8468140"
"930745F","NC","34.1768554","-78.8696366"
"930746M","NC","34.1657200","-78.8771400"
"930747U","NC","35.0507990","-079.3403870"
"930748B","NC","34.984341","-79.235652"
"930749H","NC","34.945277","-79.143534"
"930750C","NC","34.974889","-79.079389"
"930751J","NC","34.991052","-79.067234"
"930752R","NC","35.054658","-79.017831"
"930753X","NC","35.039591","-78.890571"
"930754E","NC","35.042053","-78.892267"
"930755L","NC","35.044486","-78.884541"
"930756T","NC","35.0376940","-78.8614830"
"930757A","NC","35.028991","-78.862631"
"930758G","NC","35.027766","-78.865030"
"930759N","NC","35.154241","-78.966003"
"930760H","NC","35.535799","-77.006119"
"930761P","NC","34.994974","-78.288020"
"930762W","NC","34.992892","-78.270767"
"930763D","NC","36.3775181","-080.4515543"
"930764K","NC","36.360656","-80.445286"
"930765S","NC","36.236839","-80.296056"
"930766Y","NC","36.2336948","-080.4393472"
"930767F","NC","36.2397070","-080.3988970"
"930769U","NC","36.2776840","-080.6286212"
"930770N","NC","36.2689450","-080.7134294"
"930771V","NC","36.2755544","-080.7718164"
"930772C","NC","36.2396899","-080.8672228"
"930773J","NC","36.2365922","-080.8766853"
"930774R","NC","36.2368340","-80.8757420"
"930775X","NC","35.9142400","-81.1275340"
"930776E","NC","35.301457","-79.713939"
"930778T","NC","36.089276","-76.582933"
"930779A","NC","35.796922","-78.432013"
"930780U","NC","35.796948","-78.431725"
"930781B","NC","35.817791","-80.956277"
"930782H","NC","36.2002470","-081.0291720"
"930783P","NC","36.1981330","-081.0403840"
"930784W","NC","36.4443670","-080.6077190"
"930785D","NC","36.4292562","-080.5765457"
"930786K","NC","36.259657","-80.782616"
"930787S","NC","36.2592560","-080.7830750"
"930789F","NC","34.673475","-77.332201"
"930790A","NC","34.7014200","-077.3338200"
"930791G","NC","34.708483","-77.337048"
"930792N","NC","34.7306910","-077.2881050"
"930793V","NC","34.7384240","-077.2637570"
"930794C","NC","34.7455104","-077.2297422"
"930795J","NC","34.746831","-77.223279"
"930796R","NC","34.754141","-77.187179"
"930797X","NC","34.760466","-77.171310"
"930798E","NC","34.8765130","-076.9228010"
"930799L","NC","34.876342","-76.922499"
"930800D","NC","34.864773","-76.931689"
"930801K","NC","36.4209730","-077.2289390"
"930802S","NC","35.0533510","-079.0202490"
"930803Y","NC","34.9874640","-079.2427250"
"930804F","NC","36.2666690","-076.3411440"
"930805M","NC","36.2810190","-076.2996760"
"930806U","NC","36.2811500","-076.2993450"
"930807B","NC","36.2813420","-076.2987320"
"930808H","NC","36.3382190","-076.1612280"
